2026-09-02 23:28:30.633 INFO: ===========VERIFYING SETTINGS===========
2026-09-02 23:28:30.634 INFO: Stage Two is activated as start_stage_two was defined
2026-09-02 23:28:30.634 WARNING: start_stage_two must be less than max_num_epochs, got 501 > 500
2026-09-02 23:28:30.634 WARNING: Stage Two will not start, as start_stage_two > max_num_epochs
2026-09-02 23:28:30.634 INFO: MACE version: 0.3.16
2026-09-02 23:28:30.710 INFO: CUDA version: 12.6, CUDA device: 0
2026-09-02 23:28:30.761 INFO: ===========LOADING INPUT DATA===========
2026-09-02 23:28:30.761 INFO: Using heads: ['Default']
2026-09-02 23:28:30.761 INFO: Using the key specifications to parse data:
2026-09-02 23:28:30.761 INFO: Default: KeySpecification(info_keys={'energy': 'TotEnergy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'force', 'charges': 'REF_charges'})
2026-09-02 23:28:30.761 INFO: =============    Processing head Default     ===========
2026-09-02 23:28:30.894 INFO: Training set 1/1 [energy: 206, stress: 0, virials: 0, dipole components: 0, head: 206, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 206, charges: 0]
2026-09-02 23:28:30.895 INFO: Total Training set [energy: 206, stress: 0, virials: 0, dipole components: 0, head: 206, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 206, charges: 0]
2026-09-02 23:28:30.916 INFO: Validation set 1/1 [energy: 11, stress: 0, virials: 0, dipole components: 0, head: 11, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 11, charges: 0]
2026-09-02 23:28:30.916 INFO: Total Validation set [energy: 11, stress: 0, virials: 0, dipole components: 0, head: 11, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 11, charges: 0]
2026-09-02 23:28:30.916 INFO: Total number of configurations: train=206, valid=11, tests=[],
2026-09-02 23:28:30.916 INFO: Using atomic numbers from command line argument
2026-09-02 23:28:30.916 INFO: Atomic Numbers used: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 26, 29, 30, 35, 53]
2026-09-02 23:28:30.917 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2026-09-02 23:28:30.917 INFO: Atomic Energies used (z: eV) for head Default: {1: -13.44479871561175, 2: -78.82026497397555, 3: -203.32889490923526, 4: -398.9476678874043, 5: -670.7505467717353, 6: -1029.852812546429, 7: -1485.5394904484108, 8: -2042.975987335815, 9: -2714.2417581011205, 10: -3508.7436184608446, 11: -4415.242408190776, 12: -5443.898798172279, 13: -6594.619151072571, 14: -7873.684872727564, 15: -9285.660884444838, 16: -10832.622086200296, 17: -12520.671203385575, 18: -14354.28030489181, 19: -16323.546294804388, 20: -18436.482948520596, 26: -34384.00563450578, 29: -44637.392129868334, 30: -48417.153705836645, 35: -70041.25095534947, 53: -8099.879137037657}
2026-09-02 23:28:30.917 INFO: Processing datasets for head 'Default'
2026-09-02 23:28:31.087 INFO: Combining 1 list datasets for head 'Default'
2026-09-02 23:28:31.097 INFO: Combining 1 list datasets for head 'Default_valid'
2026-09-02 23:28:31.097 INFO: Combined validation datasets for Default
2026-09-02 23:28:31.097 INFO: Head 'Default' training dataset size: 206
2026-09-02 23:28:31.098 INFO: Computing average number of neighbors
2026-09-02 23:28:31.391 INFO: Average number of neighbors: 21.397192001342773
2026-09-02 23:28:31.391 INFO: During training the following quantities will be reported: energy, forces
2026-09-02 23:28:31.391 INFO: ===========MODEL DETAILS===========
2026-09-02 23:28:31.579 INFO: Building model
2026-09-02 23:28:31.580 INFO: Message passing with 32 channels and max_L=0 (32x0e)
2026-09-02 23:28:31.580 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2026-09-02 23:28:31.580 INFO: 8 radial and 5 basis functions
2026-09-02 23:28:31.580 INFO: Radial cutoff: 5.0 A (total receptive field for each atom: 10.0 A)
2026-09-02 23:28:31.580 INFO: Distance transform for radial basis functions: None
2026-09-02 23:28:31.580 INFO: Hidden irreps: 32x0e
2026-09-02 23:28:32.582 INFO: ===========OPTIMIZER INFORMATION===========
2026-09-02 23:28:32.583 INFO: Using ADAM as parameter optimizer
2026-09-02 23:28:32.583 INFO: Batch size: 4
2026-09-02 23:28:32.583 INFO: Using Exponential Moving Average with decay: 0.99
2026-09-02 23:28:32.583 INFO: Number of gradient updates: 25750
2026-09-02 23:28:32.583 INFO: Learning rate: 0.01, weight decay: 1e-06
2026-09-02 23:28:32.583 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=100.000)
2026-09-02 23:28:32.583 INFO: === Layer's learning rates ===
2026-09-02 23:28:32.584 INFO: Param group 0: lr = 0.01
2026-09-02 23:28:32.584 INFO: Param group 1: lr = 0.01
2026-09-02 23:28:32.584 INFO: Param group 2: lr = 0.01
2026-09-02 23:28:32.584 INFO: Param group 3: lr = 0.01
2026-09-02 23:28:32.584 INFO: Param group 4: lr = 0.01
2026-09-02 23:28:32.585 INFO: Using gradient clipping with tolerance=10.000
2026-09-02 23:28:32.585 INFO: 
2026-09-02 23:28:32.585 INFO: ===========TRAINING===========
2026-09-02 23:28:32.585 INFO: Started training, reporting errors on validation set
2026-09-02 23:28:32.585 INFO: Loss metrics on validation set
2026-09-02 23:28:33.655 INFO: Initial: head: Default, loss=2.58477521, RMSE_E_per_atom= 5004.50 meV, RMSE_F=  184.05 meV / A
2026-09-02 23:46:52.599 INFO: Epoch 398: head: Default, loss=0.00211530, RMSE_E_per_atom=    0.74 meV, RMSE_F=   15.25 meV / A
2026-09-02 23:46:55.435 INFO: Epoch 399: head: Default, loss=0.00211231, RMSE_E_per_atom=    0.97 meV, RMSE_F=   15.24 meV / A
2026-09-02 23:46:58.282 INFO: Epoch 400: head: Default, loss=0.00209081, RMSE_E_per_atom=    1.19 meV, RMSE_F=   15.16 meV / A
2026-09-02 23:47:01.115 INFO: Epoch 401: head: Default, loss=0.00208445, RMSE_E_per_atom=    2.86 meV, RMSE_F=   15.14 meV / A
2026-09-02 23:47:03.948 INFO: Epoch 402: head: Default, loss=0.00209524, RMSE_E_per_atom=    0.73 meV, RMSE_F=   15.18 meV / A
2026-09-02 23:47:06.743 INFO: Epoch 403: head: Default, loss=0.00208914, RMSE_E_per_atom=    0.95 meV, RMSE_F=   15.16 meV / A
2026-09-02 23:47:09.489 INFO: Epoch 404: head: Default, loss=0.00210644, RMSE_E_per_atom=    1.19 meV, RMSE_F=   15.22 meV / A
2026-09-02 23:47:12.221 INFO: Epoch 405: head: Default, loss=0.00209189, RMSE_E_per_atom=    1.46 meV, RMSE_F=   15.17 meV / A
2026-09-02 23:47:14.961 INFO: Epoch 406: head: Default, loss=0.00210171, RMSE_E_per_atom=    1.28 meV, RMSE_F=   15.20 meV / A
2026-09-02 23:47:17.694 INFO: Epoch 407: head: Default, loss=0.00209445, RMSE_E_per_atom=    1.07 meV, RMSE_F=   15.18 meV / A
2026-09-02 23:47:20.427 INFO: Epoch 408: head: Default, loss=0.00209559, RMSE_E_per_atom=    0.73 meV, RMSE_F=   15.18 meV / A
2026-09-02 23:47:23.166 INFO: Epoch 409: head: Default, loss=0.00209184, RMSE_E_per_atom=    1.02 meV, RMSE_F=   15.17 meV / A
2026-09-02 23:47:25.906 INFO: Epoch 410: head: Default, loss=0.00211465, RMSE_E_per_atom=    1.06 meV, RMSE_F=   15.25 meV / A
2026-09-02 23:47:28.630 INFO: Epoch 411: head: Default, loss=0.00213519, RMSE_E_per_atom=    1.98 meV, RMSE_F=   15.32 meV / A
2026-09-02 23:47:31.363 INFO: Epoch 412: head: Default, loss=0.00214399, RMSE_E_per_atom=    0.69 meV, RMSE_F=   15.36 meV / A
2026-09-02 23:47:34.102 INFO: Epoch 413: head: Default, loss=0.00213503, RMSE_E_per_atom=    1.07 meV, RMSE_F=   15.32 meV / A
2026-09-02 23:47:36.843 INFO: Epoch 414: head: Default, loss=0.00213183, RMSE_E_per_atom=    1.77 meV, RMSE_F=   15.31 meV / A
2026-09-02 23:47:39.587 INFO: Epoch 415: head: Default, loss=0.00213481, RMSE_E_per_atom=    2.71 meV, RMSE_F=   15.32 meV / A
2026-09-02 23:47:42.317 INFO: Epoch 416: head: Default, loss=0.00214009, RMSE_E_per_atom=    2.08 meV, RMSE_F=   15.34 meV / A
2026-09-02 23:47:45.056 INFO: Epoch 417: head: Default, loss=0.00210516, RMSE_E_per_atom=    0.79 meV, RMSE_F=   15.22 meV / A
2026-09-02 23:47:47.799 INFO: Epoch 418: head: Default, loss=0.00207936, RMSE_E_per_atom=    0.72 meV, RMSE_F=   15.12 meV / A
2026-09-02 23:47:50.560 INFO: Epoch 419: head: Default, loss=0.00205614, RMSE_E_per_atom=    0.71 meV, RMSE_F=   15.04 meV / A
2026-09-02 23:47:53.325 INFO: Epoch 420: head: Default, loss=0.00205206, RMSE_E_per_atom=    0.73 meV, RMSE_F=   15.02 meV / A
2026-09-02 23:47:56.079 INFO: Epoch 421: head: Default, loss=0.00204734, RMSE_E_per_atom=    0.75 meV, RMSE_F=   15.01 meV / A
2026-09-02 23:47:58.844 INFO: Epoch 422: head: Default, loss=0.00203168, RMSE_E_per_atom=    1.24 meV, RMSE_F=   14.95 meV / A
2026-09-02 23:48:01.616 INFO: Epoch 423: head: Default, loss=0.00203550, RMSE_E_per_atom=    1.15 meV, RMSE_F=   14.96 meV / A
2026-09-02 23:48:04.358 INFO: Epoch 424: head: Default, loss=0.00204206, RMSE_E_per_atom=    1.02 meV, RMSE_F=   14.99 meV / A
2026-09-02 23:48:07.109 INFO: Epoch 425: head: Default, loss=0.00201621, RMSE_E_per_atom=    1.80 meV, RMSE_F=   14.89 meV / A
2026-09-02 23:48:09.846 INFO: Epoch 426: head: Default, loss=0.00198993, RMSE_E_per_atom=    1.16 meV, RMSE_F=   14.79 meV / A
2026-09-02 23:48:12.608 INFO: Epoch 427: head: Default, loss=0.00198433, RMSE_E_per_atom=    0.95 meV, RMSE_F=   14.77 meV / A
2026-09-02 23:48:15.361 INFO: Epoch 428: head: Default, loss=0.00198066, RMSE_E_per_atom=    0.77 meV, RMSE_F=   14.76 meV / A
2026-09-02 23:48:18.107 INFO: Epoch 429: head: Default, loss=0.00197325, RMSE_E_per_atom=    0.95 meV, RMSE_F=   14.73 meV / A
2026-09-02 23:48:20.875 INFO: Epoch 430: head: Default, loss=0.00199007, RMSE_E_per_atom=    0.85 meV, RMSE_F=   14.80 meV / A
2026-09-02 23:48:23.607 INFO: Epoch 431: head: Default, loss=0.00197730, RMSE_E_per_atom=    0.79 meV, RMSE_F=   14.75 meV / A
2026-09-02 23:48:26.333 INFO: Epoch 432: head: Default, loss=0.00196944, RMSE_E_per_atom=    0.82 meV, RMSE_F=   14.72 meV / A
2026-09-02 23:48:29.099 INFO: Epoch 433: head: Default, loss=0.00197131, RMSE_E_per_atom=    0.78 meV, RMSE_F=   14.73 meV / A
2026-09-02 23:48:31.843 INFO: Epoch 434: head: Default, loss=0.00197201, RMSE_E_per_atom=    1.39 meV, RMSE_F=   14.73 meV / A
2026-09-02 23:48:34.577 INFO: Epoch 435: head: Default, loss=0.00196125, RMSE_E_per_atom=    0.67 meV, RMSE_F=   14.69 meV / A
2026-09-02 23:48:37.333 INFO: Epoch 436: head: Default, loss=0.00195959, RMSE_E_per_atom=    0.69 meV, RMSE_F=   14.68 meV / A
2026-09-02 23:48:40.103 INFO: Epoch 437: head: Default, loss=0.00197310, RMSE_E_per_atom=    0.98 meV, RMSE_F=   14.73 meV / A
2026-09-02 23:48:42.839 INFO: Epoch 438: head: Default, loss=0.00197461, RMSE_E_per_atom=    1.22 meV, RMSE_F=   14.74 meV / A
2026-09-02 23:48:45.578 INFO: Epoch 439: head: Default, loss=0.00197232, RMSE_E_per_atom=    0.77 meV, RMSE_F=   14.73 meV / A
2026-09-02 23:48:48.330 INFO: Epoch 440: head: Default, loss=0.00197893, RMSE_E_per_atom=    0.89 meV, RMSE_F=   14.75 meV / A
2026-09-02 23:48:51.066 INFO: Epoch 441: head: Default, loss=0.00196496, RMSE_E_per_atom=    0.81 meV, RMSE_F=   14.70 meV / A
2026-09-02 23:48:53.791 INFO: Epoch 442: head: Default, loss=0.00195105, RMSE_E_per_atom=    0.80 meV, RMSE_F=   14.65 meV / A
2026-09-02 23:48:56.550 INFO: Epoch 443: head: Default, loss=0.00194640, RMSE_E_per_atom=    0.87 meV, RMSE_F=   14.63 meV / A
2026-09-02 23:48:59.308 INFO: Epoch 444: head: Default, loss=0.00194910, RMSE_E_per_atom=    0.68 meV, RMSE_F=   14.64 meV / A
2026-09-02 23:49:02.047 INFO: Epoch 445: head: Default, loss=0.00195866, RMSE_E_per_atom=    0.77 meV, RMSE_F=   14.68 meV / A
2026-09-02 23:49:04.786 INFO: Epoch 446: head: Default, loss=0.00193673, RMSE_E_per_atom=    0.75 meV, RMSE_F=   14.60 meV / A
2026-09-02 23:49:07.541 INFO: Epoch 447: head: Default, loss=0.00191412, RMSE_E_per_atom=    1.26 meV, RMSE_F=   14.51 meV / A
2026-09-02 23:49:10.296 INFO: Epoch 448: head: Default, loss=0.00193578, RMSE_E_per_atom=    1.38 meV, RMSE_F=   14.59 meV / A
2026-09-02 23:49:13.033 INFO: Epoch 449: head: Default, loss=0.00190906, RMSE_E_per_atom=    1.28 meV, RMSE_F=   14.49 meV / A
2026-09-02 23:49:15.794 INFO: Epoch 450: head: Default, loss=0.00190458, RMSE_E_per_atom=    1.52 meV, RMSE_F=   14.47 meV / A
2026-09-02 23:49:18.544 INFO: Epoch 451: head: Default, loss=0.00191136, RMSE_E_per_atom=    0.73 meV, RMSE_F=   14.50 meV / A
2026-09-02 23:49:21.285 INFO: Epoch 452: head: Default, loss=0.00192035, RMSE_E_per_atom=    1.36 meV, RMSE_F=   14.53 meV / A
2026-09-02 23:49:24.021 INFO: Epoch 453: head: Default, loss=0.00190877, RMSE_E_per_atom=    1.65 meV, RMSE_F=   14.49 meV / A
2026-09-02 23:49:26.760 INFO: Epoch 454: head: Default, loss=0.00187786, RMSE_E_per_atom=    0.79 meV, RMSE_F=   14.37 meV / A
2026-09-02 23:49:29.532 INFO: Epoch 455: head: Default, loss=0.00188455, RMSE_E_per_atom=    0.98 meV, RMSE_F=   14.40 meV / A
2026-09-02 23:49:32.263 INFO: Epoch 456: head: Default, loss=0.00187726, RMSE_E_per_atom=    0.74 meV, RMSE_F=   14.37 meV / A
2026-09-02 23:49:35.011 INFO: Epoch 457: head: Default, loss=0.00190677, RMSE_E_per_atom=    0.74 meV, RMSE_F=   14.48 meV / A
2026-09-02 23:49:37.743 INFO: Epoch 458: head: Default, loss=0.00188701, RMSE_E_per_atom=    1.25 meV, RMSE_F=   14.41 meV / A
2026-09-02 23:49:40.471 INFO: Epoch 459: head: Default, loss=0.00188313, RMSE_E_per_atom=    0.77 meV, RMSE_F=   14.39 meV / A
2026-09-02 23:49:43.202 INFO: Epoch 460: head: Default, loss=0.00186215, RMSE_E_per_atom=    0.67 meV, RMSE_F=   14.31 meV / A
2026-09-02 23:49:45.951 INFO: Epoch 461: head: Default, loss=0.00185761, RMSE_E_per_atom=    0.75 meV, RMSE_F=   14.29 meV / A
2026-09-02 23:49:48.693 INFO: Epoch 462: head: Default, loss=0.00185078, RMSE_E_per_atom=    0.91 meV, RMSE_F=   14.27 meV / A
2026-09-02 23:49:51.446 INFO: Epoch 463: head: Default, loss=0.00186261, RMSE_E_per_atom=    0.71 meV, RMSE_F=   14.31 meV / A
2026-09-02 23:49:54.173 INFO: Epoch 464: head: Default, loss=0.00185858, RMSE_E_per_atom=    0.68 meV, RMSE_F=   14.30 meV / A
2026-09-02 23:49:56.895 INFO: Epoch 465: head: Default, loss=0.00191063, RMSE_E_per_atom=    1.28 meV, RMSE_F=   14.50 meV / A
2026-09-02 23:49:59.622 INFO: Epoch 466: head: Default, loss=0.00191552, RMSE_E_per_atom=    1.52 meV, RMSE_F=   14.51 meV / A
2026-09-02 23:50:02.341 INFO: Epoch 467: head: Default, loss=0.00189163, RMSE_E_per_atom=    1.12 meV, RMSE_F=   14.42 meV / A
2026-09-02 23:50:05.067 INFO: Epoch 468: head: Default, loss=0.00188451, RMSE_E_per_atom=    0.77 meV, RMSE_F=   14.40 meV / A
2026-09-02 23:50:07.771 INFO: Epoch 469: head: Default, loss=0.00188225, RMSE_E_per_atom=    1.15 meV, RMSE_F=   14.39 meV / A
2026-09-02 23:50:10.487 INFO: Epoch 470: head: Default, loss=0.00187506, RMSE_E_per_atom=    0.79 meV, RMSE_F=   14.36 meV / A
2026-09-02 23:50:13.213 INFO: Epoch 471: head: Default, loss=0.00186132, RMSE_E_per_atom=    0.81 meV, RMSE_F=   14.31 meV / A
2026-09-02 23:50:15.938 INFO: Epoch 472: head: Default, loss=0.00183267, RMSE_E_per_atom=    0.74 meV, RMSE_F=   14.20 meV / A
2026-09-02 23:50:18.683 INFO: Epoch 473: head: Default, loss=0.00183189, RMSE_E_per_atom=    0.91 meV, RMSE_F=   14.20 meV / A
2026-09-02 23:50:21.432 INFO: Epoch 474: head: Default, loss=0.00182033, RMSE_E_per_atom=    1.00 meV, RMSE_F=   14.15 meV / A
2026-09-02 23:50:24.188 INFO: Epoch 475: head: Default, loss=0.00180462, RMSE_E_per_atom=    0.69 meV, RMSE_F=   14.09 meV / A
2026-09-02 23:50:26.929 INFO: Epoch 476: head: Default, loss=0.00180042, RMSE_E_per_atom=    0.94 meV, RMSE_F=   14.07 meV / A
2026-09-02 23:50:29.662 INFO: Epoch 477: head: Default, loss=0.00178304, RMSE_E_per_atom=    0.80 meV, RMSE_F=   14.00 meV / A
2026-09-02 23:50:32.401 INFO: Epoch 478: head: Default, loss=0.00177159, RMSE_E_per_atom=    0.62 meV, RMSE_F=   13.96 meV / A
2026-09-02 23:50:35.140 INFO: Epoch 479: head: Default, loss=0.00178476, RMSE_E_per_atom=    0.69 meV, RMSE_F=   14.01 meV / A
2026-09-02 23:50:37.861 INFO: Epoch 480: head: Default, loss=0.00178256, RMSE_E_per_atom=    0.74 meV, RMSE_F=   14.00 meV / A
2026-09-02 23:50:40.579 INFO: Epoch 481: head: Default, loss=0.00177141, RMSE_E_per_atom=    0.87 meV, RMSE_F=   13.96 meV / A
2026-09-02 23:50:43.317 INFO: Epoch 482: head: Default, loss=0.00179227, RMSE_E_per_atom=    1.26 meV, RMSE_F=   14.04 meV / A
2026-09-02 23:50:46.034 INFO: Epoch 483: head: Default, loss=0.00176675, RMSE_E_per_atom=    1.24 meV, RMSE_F=   13.94 meV / A
2026-09-02 23:50:48.770 INFO: Epoch 484: head: Default, loss=0.00177067, RMSE_E_per_atom=    0.88 meV, RMSE_F=   13.96 meV / A
2026-09-02 23:50:51.487 INFO: Epoch 485: head: Default, loss=0.00177557, RMSE_E_per_atom=    1.01 meV, RMSE_F=   13.98 meV / A
2026-09-02 23:50:54.220 INFO: Epoch 486: head: Default, loss=0.00177470, RMSE_E_per_atom=    1.16 meV, RMSE_F=   13.97 meV / A
2026-09-02 23:50:56.945 INFO: Epoch 487: head: Default, loss=0.00177595, RMSE_E_per_atom=    1.07 meV, RMSE_F=   13.98 meV / A
2026-09-02 23:50:59.676 INFO: Epoch 488: head: Default, loss=0.00176898, RMSE_E_per_atom=    0.84 meV, RMSE_F=   13.95 meV / A
2026-09-02 23:51:02.414 INFO: Epoch 489: head: Default, loss=0.00176170, RMSE_E_per_atom=    0.85 meV, RMSE_F=   13.92 meV / A
2026-09-02 23:51:05.162 INFO: Epoch 490: head: Default, loss=0.00175441, RMSE_E_per_atom=    0.83 meV, RMSE_F=   13.89 meV / A
2026-09-02 23:51:07.922 INFO: Epoch 491: head: Default, loss=0.00173812, RMSE_E_per_atom=    0.98 meV, RMSE_F=   13.83 meV / A
2026-09-02 23:51:10.676 INFO: Epoch 492: head: Default, loss=0.00173887, RMSE_E_per_atom=    1.07 meV, RMSE_F=   13.83 meV / A
2026-09-02 23:51:13.417 INFO: Epoch 493: head: Default, loss=0.00172699, RMSE_E_per_atom=    0.74 meV, RMSE_F=   13.78 meV / A
2026-09-02 23:51:16.163 INFO: Epoch 494: head: Default, loss=0.00173399, RMSE_E_per_atom=    0.58 meV, RMSE_F=   13.81 meV / A
2026-09-02 23:51:18.879 INFO: Epoch 495: head: Default, loss=0.00174247, RMSE_E_per_atom=    1.13 meV, RMSE_F=   13.84 meV / A
2026-09-02 23:51:21.602 INFO: Epoch 496: head: Default, loss=0.00175018, RMSE_E_per_atom=    1.11 meV, RMSE_F=   13.87 meV / A
2026-09-02 23:51:24.326 INFO: Epoch 497: head: Default, loss=0.00175080, RMSE_E_per_atom=    0.61 meV, RMSE_F=   13.88 meV / A
2026-09-02 23:51:27.051 INFO: Epoch 498: head: Default, loss=0.00175652, RMSE_E_per_atom=    0.71 meV, RMSE_F=   13.90 meV / A
2026-09-02 23:51:29.770 INFO: Epoch 499: head: Default, loss=0.00176528, RMSE_E_per_atom=    0.74 meV, RMSE_F=   13.93 meV / A
2026-09-02 23:51:29.771 INFO: Training complete
2026-09-02 23:51:29.771 INFO: 
2026-09-02 23:51:29.771 INFO: ===========RESULTS===========
2026-09-02 23:51:29.771 INFO: Loading checkpoint: /home/l/lbelzko/summer_project/benchmark_runs/1564559_10/committee/iter15/model_01/checkpoints/invariant16_01_run-36804_epoch-493.pt
2026-09-02 23:51:29.798 INFO: Loaded Stage one model from epoch 493 for evaluation
2026-09-02 23:51:29.798 INFO: Saving model to /home/l/lbelzko/summer_project/benchmark_runs/1564559_10/committee/iter15/model_01/checkpoints/invariant16_01_run-36804.model
2026-09-02 23:51:29.941 INFO: Compiling model, saving metadata to /home/l/lbelzko/summer_project/benchmark_runs/1564559_10/committee/iter15/model_01/model/invariant16_01_compiled.model
2026-09-02 23:51:30.552 INFO: Computing metrics for training, validation, and test sets
2026-09-02 23:51:30.552 INFO: Skipping evaluation for heads: ['pt_head']
2026-09-02 23:51:30.553 INFO: Evaluating train_Default ...
2026-09-02 23:51:32.406 INFO: Evaluating valid_Default ...
2026-09-02 23:51:32.456 INFO: Error-table on TRAIN and VALID:
+---------------+---------------------+------------------+-------------------+
|  config_type  | RMSE E / meV / atom | RMSE F / meV / A | relative F RMSE % |
+---------------+---------------------+------------------+-------------------+
| train_Default |            0.8      |         13.0     |          5.40     |
| valid_Default |            0.7      |         13.8     |          7.49     |
+---------------+---------------------+------------------+-------------------+
2026-09-02 23:51:34.254 INFO: Done
